isoform_ID,miRNA_ID,n_pos_nt,n_total_nt,pos_ratio
"chr10|130145211,130159995,130160796,130166507,130166919,130169433|130145319,130160069,130160997,130166679,130166980,130169490|+",hsa-miR-4656,33,679,0.048600883652430045
"chr10|130145211,130159995,130160796,130166507,130166919,130169433|130145319,130160069,130160997,130166679,130166980,130169490|+",hsa-miR-6722-3p,32,679,0.047128129602356406
"chr10|130145211,130159995,130160796,130166507,130166919,130169433|130145319,130160069,130160997,130166679,130166980,130169490|+",hsa-miR-6805-5p,31,679,0.045655375552282766
"chr10|130145211,130159995,130160796,130166507,130166919,130169433|130145319,130160069,130160997,130166679,130166980,130169490|+",hsa-miR-7114-5p,32,679,0.047128129602356406
"chr10|130145211,130159995,130160796,130166507,130166919|130145319,130160069,130160997,130166679,130166980|+",hsa-miR-4656,33,621,0.05314009661835749
"chr10|130145211,130159995,130160796,130166507,130166919|130145319,130160069,130160997,130166679,130166980|+",hsa-miR-6722-3p,32,621,0.05152979066022544
"chr10|130145211,130159995,130160796,130166507,130166919|130145319,130160069,130160997,130166679,130166980|+",hsa-miR-6861-5p,31,621,0.0499194847020934
"chr10|130145211,130159995,130160796|130145319,130160069,130160997|+",hsa-miR-6722-3p,32,386,0.08290155440414508
"chr10|130145211,130159995,130160796|130145319,130160069,130160997|+",hsa-miR-6805-5p,31,386,0.08031088082901554
"chr10|130145211,130159995,130160796|130145319,130160069,130160997|+",hsa-miR-6861-5p,31,386,0.08031088082901554
"chr10|130145211,130159995,130160796|130145319,130160069,130160997|+",hsa-miR-7114-5p,32,386,0.08290155440414508
"chr10|130159995,130160796,130166507,130166919,130169433,130171584,130174867,130174997|130160069,130160997,130166679,130166980,130169490,130171636,130174906,130175089|+",hsa-miR-4656,33,756,0.04365079365079365
"chr10|130159995,130160796,130166507,130166919,130169433,130171584,130174867,130174997|130160069,130160997,130166679,130166980,130169490,130171636,130174906,130175089|+",hsa-miR-6722-3p,32,756,0.042328042328042326
"chr10|130159995,130160796,130166507,130166919,130169433,130171584,130174867,130174997|130160069,130160997,130166679,130166980,130169490,130171636,130174906,130175089|+",hsa-miR-6805-5p,31,756,0.041005291005291
"chr10|130159995,130160796,130166507,130166919,130169433,130171584,130174867,130174997|130160069,130160997,130166679,130166980,130169490,130171636,130174906,130175089|+",hsa-miR-6861-5p,31,756,0.041005291005291
"chr10|130159995,130160796,130166507,130166919,130169433|130160069,130160997,130166679,130166980,130169490|+",hsa-miR-4656,33,570,0.05789473684210526
"chr10|130159995,130160796,130166507,130166919,130169433|130160069,130160997,130166679,130166980,130169490|+",hsa-miR-6722-3p,32,570,0.056140350877192984
"chr10|130166507,130166919,130169433,130171584|130166679,130166980,130169490,130171636|+",hsa-miR-4656,33,346,0.0953757225433526
"chr10|13127745,13132067,13133502,13136745|13127903,13132197,13133581,13136897|+",hsa-miR-320a-5p,30,523,0.05736137667304015
"chr10|13127745,13132067,13133502,13136745|13127903,13132197,13133581,13136897|+",hsa-miR-383-3p,28,523,0.05353728489483748
"chr10|13127745,13132067,13133502,13136745|13127903,13132197,13133581,13136897|+",hsa-miR-1301-3p,33,523,0.06309751434034416
"chr10|13127745,13132067,13133502,13136745|13127903,13132197,13133581,13136897|+",hsa-miR-1202,30,523,0.05736137667304015
"chr10|13127745,13136860|13127891,13136897|+",hsa-miR-320a-5p,30,185,0.16216216216216217
"chr10|13127745,13136860|13127891,13136897|+",hsa-miR-383-3p,28,185,0.15135135135135136
"chr10|13127745,13136860|13127891,13136897|+",hsa-miR-1301-3p,33,185,0.1783783783783784
"chr10|13172376,13172628,13175510,13180442,13182933,13186164|13172480,13172765,13175681,13180607,13183100,13186280|+",hsa-miR-3191-5p,33,866,0.03810623556581986
"chr10|13172376,13172628,13175510,13180442,13182933,13186164|13172480,13172765,13175681,13180607,13183100,13186280|+",hsa-miR-1343-3p,31,866,0.03579676674364896
"chr10|13191299,13192255,13192451,13195041|13191399,13192365,13192568,13195269|+",hsa-miR-6089,33,559,0.059033989266547404
"chr10|13191299,13192255,13192451,13195041|13191399,13192365,13192568,13195269|+",hsa-miR-6805-5p,33,559,0.059033989266547404
"chr10|13191299,13192255,13192451|13191399,13192365,13192568|+",hsa-miR-6089,33,330,0.1
"chr10|13191299,13192499,13195041|13191353,13192568,13195269|+",hsa-miR-6805-5p,33,354,0.09322033898305085
"chr10|131934458,131940031,131940582,131943968,131945295|131934555,131940196,131940694,131944145,131945459|+",hsa-miR-4638-5p,32,720,0.044444444444444446
"chr10|131934458,131940031,131940582,131947530|131934555,131940196,131940694,131947791|+",hsa-miR-769-3p,32,639,0.050078247261345854
"chr10|131940031,131940582,131943968,131945295,131947530|131940196,131940694,131944145,131945459,131947791|+",hsa-miR-769-3p,32,884,0.03619909502262444
"chr10|131940031,131940582,131943968,131945295,131947530|131940196,131940694,131944145,131945459,131947791|+",hsa-miR-4638-5p,32,884,0.03619909502262444
"chr10|131970638,131970864,131973034,131973793|131970787,131970970,131973118,131973943|-",hsa-miR-3158-5p,30,493,0.060851926977687626
"chr10|13280976,13283690,13288360,13291831,13294428,13295496|13281110,13283839,13288541,13291912,13294596,13295606|-",hsa-miR-4762-3p,30,829,0.03618817852834741
"chr10|13280976,13283690,13288360,13291831,13294428,13295496|13281110,13283839,13288541,13291912,13294596,13295606|-",hsa-miR-6732-5p,29,829,0.03498190591073583
"chr10|133396196,133398435,133399170,133399529,133401529,133402149,133402692|133396267,133398515,133399226,133399619,133401590,133402245,133402773|+",hsa-miR-4650-5p,28,542,0.05166051660516605
"chr10|133396196,133398435,133399170,133399529,133401529,133402149,133402692|133396267,133398515,133399226,133399619,133401590,133402245,133402773|+",hsa-miR-6749-3p,30,542,0.055350553505535055
"chr10|133396196,133398435,133399170,133399529,133401529,133402149,133402692|133396267,133398515,133399226,133399619,133401590,133402245,133402773|+",hsa-miR-6804-5p,31,542,0.05719557195571956
"chr10|133396196,133398435,133399170,133402149,133402692,133429735|133396267,133398515,133399226,133402245,133402773,133429818|+",hsa-miR-323a-5p,30,473,0.06342494714587738
"chr10|133396196,133398435,133399170,133402149,133402692,133429735|133396267,133398515,133399226,133402245,133402773,133429818|+",hsa-miR-4650-5p,28,473,0.05919661733615222
"chr10|133396196,133398435,133399170,133402149,133402692,133429735|133396267,133398515,133399226,133402245,133402773,133429818|+",hsa-miR-6804-5p,31,473,0.06553911205073996
"chr10|133401529,133402149,133402692|133401590,133402245,133402773|+",hsa-miR-323a-5p,30,241,0.12448132780082988
"chr10|133401529,133402149,133402692|133401590,133402245,133402773|+",hsa-miR-4650-5p,28,241,0.11618257261410789
"chr10|133401529,133402149,133402692|133401590,133402245,133402773|+",hsa-miR-6749-3p,30,241,0.12448132780082988
"chr10|133401529,133402149,133402692|133401590,133402245,133402773|+",hsa-miR-6804-5p,31,241,0.12863070539419086
"chr10|13492611,13496766,13499739,13526138|13492876,13496888,13500080,13526221|-",hsa-miR-6799-5p,29,815,0.03558282208588957
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-378a-3p,33,949,0.03477344573234984
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-378c,36,949,0.037934668071654375
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-378f,31,949,0.032665964172813484
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-4525,29,949,0.030558482613277135
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-4667-5p,31,949,0.032665964172813484
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-4700-5p,31,949,0.032665964172813484
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-6089,34,949,0.03582718651211802
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-6865-5p,32,949,0.03371970495258166
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-7106-5p,29,949,0.030558482613277135
"chr10|13659323,13660316,13663453,13666097,13670406,13674911|13659490,13660553,13663509,13666325,13670528,13675044|-",hsa-miR-10400-5p,32,949,0.03371970495258166
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-1296-3p,33,463,0.07127429805615551
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-378c,36,463,0.07775377969762419
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-4667-5p,31,463,0.06695464362850972
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-4689,30,463,0.06479481641468683
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-4700-5p,31,463,0.06695464362850972
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-6865-5p,32,463,0.06911447084233262
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-11181-3p,27,463,0.058315334773218146
"chr10|13663453,13666097,13670406,13674911|13663509,13666325,13670528,13675044|-",hsa-miR-10400-5p,32,543,0.058931860036832415
"chr10|14867083,14867736|14867295,14867909|+",hsa-miR-6797-5p,34,387,0.08785529715762273
"chr10|15248639,15254721,15275855,15283878|15248815,15254879,15275947,15284105|-",hsa-miR-1972,32,657,0.0487062404870624
"chr10|15248639,15254721,15275855,15283878|15248815,15254879,15275947,15284105|-",hsa-miR-4690-5p,32,657,0.0487062404870624
"chr10|15248639,15254721|15248815,15254879|-",hsa-miR-6726-5p,30,336,0.08928571428571429
"chr10|15275855,15283878|15275947,15284105|-",hsa-miR-1972,32,321,0.09968847352024922
"chr10|15275855,15283878|15275947,15284105|-",hsa-miR-4690-5p,32,321,0.09968847352024922
"chr10|15796100,15816835,15821656,15833630,15834543,15837204,15838228,15841426,15843212,15847864|15796172,15816915,15821726,15833709,15834616,15837318,15838279,15841599,15843272,15847943|-",hsa-miR-708-3p,34,861,0.03948896631823461
"chr10|15816835,15821656,15833630,15834543,15837204,15837542,15838228,15841426,15843212,15847864|15816915,15821726,15833709,15834616,15837318,15837633,15838279,15841599,15843272,15847943|-",hsa-miR-708-3p,34,880,0.038636363636363635
"chr10|15816835,15821656,15833630,15834543,15837204,15838228,15841426,15843212,15847864|15816915,15821726,15833709,15834616,15837318,15838279,15841599,15843272,15847943|-",hsa-miR-708-3p,34,788,0.04314720812182741
"chr10|15816835,15821656,15833630,15834543,15837204,15841426,15843212|15816915,15821726,15833709,15834616,15837318,15841599,15843272|-",hsa-miR-708-3p,34,656,0.051829268292682924
"chr10|15816835,15838228,15841426,15843212|15816865,15838279,15841599,15843272|-",hsa-miR-708-3p,34,318,0.1069182389937107
"chr10|15821656,15833630,15834543,15837204,15838228,15841426,15843212,15847864|15821726,15833709,15834616,15837318,15838279,15841599,15843272,15847943|-",hsa-miR-708-3p,34,707,0.04809052333804809
"chr10|15821656,15833630,15834543,15837204,15838228,15841426,15843212|15821726,15833709,15834616,15837318,15838279,15841599,15843272|-",hsa-miR-708-3p,34,627,0.05422647527910686
"chr10|15833630,15834543,15837204,15838228,15841426,15843212|15833709,15834616,15837318,15838279,15841599,15843272|-",hsa-miR-708-3p,34,556,0.06115107913669065
"chr10|15837204,15837542,15838228,15841426,15843212,15847864|15837318,15837633,15838279,15841599,15843272,15847943|-",hsa-miR-708-3p,34,574,0.059233449477351915
"chr10|16484337,16486352|16484816,16486617|+",hsa-miR-218-1-3p,30,746,0.040214477211796246
"chr10|16484337,16486352|16484816,16486617|+",hsa-miR-2682-3p,32,746,0.04289544235924933
"chr10|16695023,16752539,16752918,16754871,16764390,16782034|16695155,16752653,16753000,16754989,16764510,16782084|-",hsa-miR-3663-5p,31,622,0.04983922829581994
"chr10|16695023,16752539,16752918,16754871|16695155,16752653,16753000,16754989|-",hsa-miR-3663-5p,31,450,0.06888888888888889
"chr10|16752539,16764424,16782034|16752572,16764510,16782084|-",hsa-miR-7160-5p,29,172,0.1686046511627907
"chr10|16947235,16948478,16950001,16952276,16954385|16947367,16948606,16950111,16952389,16954548|-",hsa-miR-4689,29,651,0.0445468509984639
"chr10|16947235,16948478,16950001,16952276,16954385|16947367,16948606,16950111,16952389,16954548|-",hsa-miR-4784,29,651,0.0445468509984639
"chr10|17704431,17704970,17705588,17708776,17714543|17704518,17705024,17705741,17708951,17714678|+",hsa-miR-432-5p,31,609,0.05090311986863711
"chr10|19203728,19209415,19257684,19280047,19283019|19203880,19209680,19257771,19280223,19283181|+",hsa-miR-197-5p,32,847,0.03778040141676505
"chr10|19203728,19209415,19257684,19280047,19283019|19203880,19209680,19257771,19280223,19283181|+",hsa-miR-12115,34,847,0.04014167650531287
"chr10|19327563,19331369,19347771,19352006|19327673,19331582,19348018,19352297|+",hsa-miR-4439,34,865,0.03930635838150289
"chr10|19567502,19595194,19607777,19615857|19567801,19595457,19607902,19615923|+",hsa-miR-3620-5p,32,757,0.04227212681638045
"chr10|19567502,19595194,19607777,19615857|19567801,19595457,19607902,19615923|+",hsa-miR-4687-3p,30,757,0.03963011889035667
"chr10|19567502,19595194,19607777,19615857|19567801,19595457,19607902,19615923|+",hsa-miR-6165,28,757,0.036988110964332896
"chr10|20164468,20176999,20177328|20164567,20177094,20177409|+",hsa-miR-3200-5p,31,278,0.11151079136690648
"chr10|20176999,20177328,20211669,20217426,20219064|20177094,20177409,20211729,20217576,20219102|+",hsa-miR-3200-5p,31,429,0.07226107226107226
"chr10|21673350,21681332,21682225,21713772|21673919,21681376,21682257,21713950|+",hsa-miR-3180-5p,34,827,0.041112454655380895
"chr10|21673350,21681332,21682225,21713772|21673919,21681376,21682257,21713950|+",hsa-miR-3908,30,827,0.036275695284159616
"chr10|21673350,21681332,21713772,21726244,21727856|21673919,21681376,21713950,21726355,21727928|+",hsa-miR-550a-5p,33,979,0.033707865168539325
"chr10|21673350,21681332,21713772,21726244,21727856|21673919,21681376,21713950,21726355,21727928|+",hsa-miR-873-3p,33,979,0.033707865168539325
"chr10|21673350,21681332,21713772,21726244,21727856|21673919,21681376,21713950,21726355,21727928|+",hsa-miR-3180-5p,34,979,0.03472931562819203
"chr10|21673350,21681332,21713772,21726244,21727856|21673919,21681376,21713950,21726355,21727928|+",hsa-miR-3908,30,979,0.030643513789581207
"chr10|21673350,21681332,21713772,21726244,21727856|21673919,21681376,21713950,21726355,21727928|+",hsa-miR-6756-3p,29,979,0.0296220633299285
"chr10|21673350,21727826|21673464,21727928|+",hsa-miR-873-3p,33,218,0.15137614678899083
"chr10|21681332,21713772,21726244,21727856|21681376,21713950,21726355,21727928|+",hsa-miR-550a-5p,33,409,0.08068459657701711
"chr10|21682225,21713772,21726244,21727856|21682257,21713950,21726355,21727928|+",hsa-miR-550a-5p,33,397,0.08312342569269521
"chr10|21688491,21713772,21726244,21727856|21688538,21713950,21726355,21727928|+",hsa-miR-550a-5p,33,412,0.08009708737864078
"chr10|21713772,21726244,21727856|21713950,21726355,21727928|+",hsa-miR-550a-5p,33,364,0.09065934065934066
"chr10|21879744,21882282,21904522,21918779,21919832,21920798|21879883,21882439,21904612,21918872,21919929,21920963|-",hsa-miR-608,35,747,0.04685408299866131
"chr10|21879744,21882282,21904522,21918779,21919832,21920798|21879883,21882439,21904612,21918872,21919929,21920963|-",hsa-miR-647,32,747,0.0428380187416332
"chr10|21879744,21882282,21904522,21918779,21919832,21920798|21879883,21882439,21904612,21918872,21919929,21920963|-",hsa-miR-7152-5p,31,747,0.041499330655957165
"chr10|21882282,21904522,21918779,21919832,21920798,21928506,21929040|21882439,21904612,21918872,21919929,21920963,21928552,21929141|-",hsa-miR-7152-5p,31,756,0.041005291005291
"chr10|21882282,21904522,21918779,21919832,21920798|21882439,21904612,21918872,21919929,21920844|-",hsa-miR-7152-5p,31,488,0.06352459016393443
"chr10|22326431,22326890,22327595,22327742,22327950,22328134,22328600,22329048,22329213|22326561,22326986,22327650,22327792,22328058,22328179,22328698,22329128,22329351|+",hsa-miR-186-5p,17,809,0.021013597033374538
"chr10|22326431,22326890,22327595,22327742,22327950,22328134,22328600,22329048,22329213|22326561,22326986,22327650,22327792,22328058,22328179,22328698,22329128,22329351|+",hsa-miR-4450,31,809,0.038318912237330034
chr10|22652969|22653870|-,hsa-miR-1285-3p,31,902,0.03436807095343681
"chr10|24380869,24382203,24384309|24381067,24382352,24384423|+",hsa-miR-6821-5p,31,464,0.0668103448275862
"chr10|24380869,24384309|24381067,24384423|+",hsa-miR-6821-5p,31,314,0.09872611464968153
"chr10|24495147,24501379,24513259|24495196,24501545,24513434|+",hsa-miR-4657,29,393,0.0737913486005089
"chr10|24527936,24531830,24533070,24536774|24528119,24531993,24533237,24536893|+",hsa-miR-765,29,636,0.04559748427672956
"chr10|24527936,24531830,24533070,24536774|24528119,24531993,24533237,24536893|+",hsa-miR-6815-5p,32,636,0.050314465408805034
"chr10|24527936,24531830,24533070,24536774|24528119,24531993,24533237,24536893|+",hsa-miR-6865-5p,32,636,0.050314465408805034
